,Open,High,Low,Close,Adj Close,Volume,US covid deaths
2020-01-06,28.4950008392334,28.59000015258789,28.434999465942383,28.5049991607666,26.977006912231445,2495000,0.0
2020-01-07,28.5,28.5,28.280000686645508,28.475000381469727,26.94861602783203,2080600,0.0
2020-01-08,28.45499992370605,28.59499931335449,28.334999084472656,28.424999237060547,26.901296615600582,1826200,0.0
2020-01-09,28.674999237060547,28.864999771118164,28.65999984741211,28.71999931335449,27.180479049682617,1842000,0.0
2020-01-10,29.2450008392334,29.53499984741211,29.184999465942383,29.34000015258789,27.76724624633789,2943000,0.0
2020-01-13,29.59499931335449,29.63500022888184,29.3799991607666,29.48500061035156,27.90447425842285,2380400,0.0
2020-01-14,29.38999938964844,29.850000381469727,29.38500022888184,29.790000915527344,28.1931266784668,2506200,0.0
2020-01-15,30.739999771118164,31.34499931335449,30.729999542236328,31.19499969482422,29.52281188964844,5969000,0.0
2020-01-16,30.799999237060547,30.934999465942383,30.38500022888184,30.655000686645508,29.01176071166992,4531400,0.0
2020-01-17,30.729999542236328,30.770000457763672,30.61000061035156,30.655000686645508,29.01176071166992,2506800,0.0
2020-01-21,30.68000030517578,30.739999771118164,30.540000915527344,30.56999969482422,28.93131446838379,2298000,0.0
2020-01-22,30.540000915527344,30.825000762939453,30.540000915527344,30.65999984741211,29.016489028930664,2430000,0.0
2020-01-23,30.65999984741211,30.82999992370605,30.530000686645508,30.795000076293945,29.144250869750977,1750800,0.0
2020-01-24,31.030000686645508,31.165000915527344,30.44499969482422,30.540000915527344,28.90292358398437,4056800,0.0
2020-01-27,30.065000534057617,30.13500022888184,29.95499992370605,29.979999542236328,28.37293815612793,2117000,0.0
2020-01-28,30.01499938964844,30.170000076293945,29.895000457763672,30.165000915527344,28.548023223876957,2245200,0.0
2020-01-29,30.440000534057617,30.530000686645508,30.325000762939453,30.334999084472656,28.708908081054688,2604200,0.0
2020-01-30,30.489999771118164,30.489999771118164,30.290000915527344,30.434999465942383,28.80355262756348,2392200,0.0
2020-01-31,30.684999465942383,30.684999465942383,30.315000534057617,30.415000915527344,28.784624099731445,2806600,0.0
2020-02-03,30.399999618530277,30.625,30.354999542236328,30.479999542236328,28.84613800048828,2281400,0.0
2020-02-04,30.5049991607666,30.975000381469727,30.459999084472656,30.795000076293945,29.144250869750977,3532400,0.0
2020-02-05,31.854999542236328,32.30500030517578,31.684999465942383,32.20500183105469,30.47867202758789,6502400,0.0
2020-02-06,31.920000076293945,32.40999984741211,31.795000076293945,32.334999084472656,30.60170555114746,2717000,0.0
2020-02-07,31.770000457763672,31.86000061035156,31.59499931335449,31.625,29.92976188659668,2695800,0.0
2020-02-10,31.520000457763672,31.84000015258789,31.5049991607666,31.81999969482422,30.114307403564453,1972000,0.0
2020-02-11,31.850000381469727,31.854999542236328,31.46500015258789,31.545000076293945,29.854049682617188,2423200,0.0
2020-02-12,31.665000915527344,31.70499992370605,31.479999542236328,31.670000076293945,29.97235107421875,2166400,0.0
2020-02-13,31.290000915527344,31.475000381469727,31.26000022888184,31.3700008392334,29.68843078613281,1998000,0.0
2020-02-14,31.645000457763672,31.7450008392334,31.530000686645508,31.725000381469727,30.02440071105957,1614600,0.0
2020-02-18,31.920000076293945,32.18000030517578,31.920000076293945,32.04499816894531,30.327245712280277,1456800,0.0
2020-02-19,32.040000915527344,32.130001068115234,31.979999542236328,32.06999969482422,30.350906372070312,1396800,0.0
